env_code	date	TMAX	TMIN	DL	GDD	DTR	PTT	PTR	PTD1	PTD2	PTS
NYH3_15	2015-07-28	84.62	60.62	14.669	22.62	24	331.8128	1.542	352.056	1.6361	750064.3066
NYH3_15	2015-07-29	86.66	62	14.635	24.33	24.66	356.0695	1.6625	360.8991	1.685	785186.1931
NYH3_15	2015-07-30	88.04	63.68	14.6	25.86	24.36	377.556	1.7712	355.656	1.6685	787817.8735
NYH3_15	2015-07-31	81.38	61.28	14.565	21.33	20.1	310.6714	1.4645	292.7565	1.38	608302.015
NYH3_15	2015-08-01	82.34	60.68	14.53	21.51	21.66	312.5403	1.4804	314.7198	1.4907	654013.1108
NYH3_15	2015-08-02	76.94	57.32	14.493	17.13	19.62	248.2651	1.1819	284.3527	1.3538	553301.9876
NYH3_15	2015-08-03	81.98	59	14.457	20.49	22.98	296.2239	1.4173	332.2219	1.5895	677117.273
NYH3_15	2015-08-04	80.36	58.34	14.419	19.35	22.02	279.0077	1.342	317.5064	1.5272	634985.8672
NYH3_15	2015-08-05	75.32	58.34	14.381	16.83	16.98	242.0322	1.1703	244.1894	1.1807	469372.1477
NYH3_15	2015-08-06	73.64	54.68	14.343	14.16	18.96	203.0969	0.9872	271.9433	1.3219	500509.9099
NYH3_15	2015-08-07	73.04	50	14.304	11.52	23.04	164.7821	0.8054	329.5642	1.6107	580021.11
NYH3_15	2015-08-08	75.62	50.66	14.265	13.14	24.96	187.4421	0.9211	356.0544	1.7497	641390.7705
NYH3_15	2015-08-09	72.62	51.98	14.225	12.3	20.64	174.9675	0.8647	293.604	1.451	520394.0057
NYH3_15	2015-08-10	80.36	54.62	14.185	17.49	25.74	248.0956	1.233	365.1219	1.8146	699095.7254
OHH1_15	2015-05-21	56.6	40.28	14.524	3.3	16.32	47.9292	0.2272	237.0317	1.1237	333523.7499
OHH1_15	2015-05-22	62.66	43.7	14.552	6.33	18.96	92.1142	0.435	275.9059	1.3029	427033.5863
OHH1_15	2015-05-23	74.66	46.04	14.578	12.33	28.62	179.7467	0.8458	417.2224	1.9632	734129.695
