line_code	env_code	DTA	PH	YLD
G2F_78	ONH2_15	79.5564739391726	261.238460090242	236.515926168459
G2F_79	ONH2_15	80.9543338684378	271.310410165368	179.30780948725
G2F_80	ONH2_15	71.1480364621019	248.402704124275	206.737105622884
G2F_81	ONH2_15	82.5413405663157	298.524964780625	199.242274118063
G2F_82	ONH2_15	78.8311943957381	285.876264889909	176.277382765316
G2F_83	ONH2_15	69.6846517641307	278.136657251201	133.980583269071
G2F_84	ONH2_15	74.037837716389	278.877036800807	186.69841459624
G2F_85	ONH2_15	75.6874916518838	256.982255975435	209.790049002581
G2F_86	ONH2_15	75.1237615818608	266.394690794628	174.174192106289
G2F_87	ONH2_15	76.2236206405257	253.229244476072	188.481403933578
G2F_88	ONH2_15	78.1664969585813	276.755900324552	201.411024362521
G2F_89	ONH2_15	78.8388608895795	282.182559122844	208.969272987953
G2F_90	ONH2_15	77.8311943957381	246.876264889909	207.589137658366
G2F_91	ONH2_15	79.9630466363928	302.023577629332	191.015174640852
G2F_92	ONH2_15	78.2740869887657	252.29436105764	205.901431497594
G2F_93	ONH2_15	78.8167413181975	296.335671032978	185.779620201917
G2F_94	ONH2_15	75.1664969585813	244.755900324552	173.757446789211
G2F_95	ONH2_15	77.8706888224833	275.060367825138	201.574802872747
G2F_96	ONH2_15	71.0102019528676	269.231923736899	213.401862748229
G2F_97	ONH2_15	75.1237615818608	256.394690794628	221.695569307299
G2F_99	ONH2_15	75.8311943957381	261.876264889909	163.120274403396
G2F_100	ONH2_15	73.2236206405257	261.229244476072	202.709601197268
G2F_101	ONH2_15	72.1237615818608	281.394690794628	102.317919132009
G2F_102	ONH2_15	76.037837716389	287.877036800807	192.04744161927
G2F_103	ONH2_15	74.8388608895795	262.182559122844	189.671472345583
G2F_119	ONH2_15	72.1664969585813	246.755900324552	215.943263166931
G2F_104	ONH2_15	78.4618543299253	285.787792075703	149.537318050006
